SK_ID_CURR,prediction
391430,0.1889918
242290,0.042548254
416362,0.0356646
284704,0.14404117
322435,0.06466805
398731,0.037821878
159541,0.17450425
379401,0.07281825
352526,0.07744823
422403,0.06063125
316612,0.2600177
192754,0.16334504
412706,0.03685648
205781,0.049030807
322104,0.047708675
190736,0.041886814
373277,0.04850003
156206,0.14290746
427365,0.09540136
277515,0.056875292
339810,0.13439351
429258,0.05312889
435348,0.02998693
263422,0.07972271
271888,0.17038399
261939,0.064357184
104527,0.026026135
340882,0.044737607
253048,0.051233176
372986,0.049835276
343906,0.11926367
272818,0.10037962
191158,0.20740756
380451,0.033830278
425694,0.08366339
452825,0.11228899
394522,0.041244946
320394,0.15122156
298601,0.042383127
220179,0.13999315
161110,0.10264938
413750,0.038302306
274643,0.25752094
438269,0.036082923
254269,0.111823246
134053,0.025583697
265770,0.10907868
113012,0.026416412
315745,0.026104061
394584,0.038321313
430033,0.03904171
304945,0.10323278
433250,0.21993624
274230,0.22867678
156230,0.03942058
339065,0.13808718
264290,0.039612345
403411,0.12656647
384921,0.05456109
204869,0.032939613
279757,0.054468986
109002,0.16847382
373189,0.119433135
121584,0.0534989
206866,0.0428477
301532,0.07134282
217616,0.07971432
180759,0.045571186
170261,0.12409586
335146,0.1940742
394637,0.0860894
138798,0.03326855
331633,0.049698673
322303,0.055023212
335029,0.028147137
305970,0.09147665
284260,0.02221889
192010,0.1488536
371866,0.08456382
280019,0.16398603
385411,0.22801068
244661,0.09259868
324927,0.028908378
174353,0.022475658
435124,0.070683345
342217,0.079902284
370662,0.02858407
298345,0.03773403
392917,0.023790969
338224,0.049057316
402721,0.0846104
199829,0.13822708
446908,0.07504319
282428,0.053913176
135936,0.031220976
221430,0.23058847
297900,0.06515152
430295,0.09416676
224070,0.15609908
142553,0.047370356
385291,0.10672391
330684,0.08528614
337219,0.04529453
215234,0.112222865
412016,0.041454248
240068,0.018886892
102999,0.01985019
323959,0.18600973
220545,0.1522731
184529,0.036067147
291395,0.0324302
129608,0.065206006
225840,0.059784766
159811,0.07451029
427596,0.20367628
444417,0.1085892
194989,0.045282874
288227,0.026242018
140399,0.13959861
174793,0.030828545
257540,0.18335654
373005,0.15293558
407772,0.05203904
306790,0.043960664
114939,0.0510216
247397,0.07233895
203638,0.18116203
437383,0.105898775
227846,0.021567354
310658,0.118456125
399847,0.02055956
286861,0.18739603
428362,0.06967013
216005,0.07609732
433270,0.093094036
188128,0.03468402
145105,0.14825231
262866,0.16594294
438934,0.19730937
141525,0.03816973
115659,0.18419908
210368,0.015400716
371093,0.08327363
350170,0.033874407
305240,0.032886725
172229,0.0274053
278859,0.021634704
155244,0.3723404
384579,0.026005033
298007,0.08172342
337304,0.08395283
416842,0.09774288
452206,0.033931
386800,0.078032404
341901,0.087956406
449582,0.04086658
386614,0.028387457
397876,0.026462153
335839,0.03955556
340093,0.017506326
187482,0.0978086
286977,0.031963505
297122,0.036131836
372794,0.22662902
337481,0.01296313
108290,0.060617313
226946,0.029468484
396300,0.03183191
264115,0.15732108
276940,0.052835625
343542,0.32018882
148767,0.04387002
322189,0.022822343
208415,0.040690124
396241,0.094419524
178797,0.03048956
153123,0.027449213
448544,0.034899037
313717,0.0674218
285684,0.022739694
453175,0.03950296
310096,0.04307813
132367,0.26383853
281871,0.025107576
241922,0.06086786
197639,0.10192838
311662,0.10924992
254497,0.07695376
182788,0.26106384
328474,0.090320185
431571,0.033442136
181050,0.034877405
200939,0.16349015
190876,0.10608565
150126,0.065878555
110113,0.0793765
219395,0.083637595
355069,0.09154327
247206,0.019649157
376547,0.070529535
105507,0.046629902
230233,0.03347653
288156,0.05899872
252681,0.15869924
180120,0.18066472
322971,0.11470504
442070,0.06336537
356222,0.106103584
150524,0.024611084
271589,0.049756877
231699,0.18687755
283019,0.087273076
242010,0.14030005
147379,0.023564318
384788,0.021597572
455872,0.05536195
138251,0.19481847
244692,0.044567913
191560,0.061647862
445935,0.06414177
227530,0.04386634
282997,0.067163534
104001,0.036771238
239622,0.032714844
156805,0.008930448
277508,0.025110342
151130,0.21764356
407085,0.050083883
332992,0.1663268
333005,0.06735227
406198,0.017065357
356338,0.087303266
429893,0.048781995
166443,0.028334035
280955,0.04983872
192664,0.08004967
344342,0.111780085
214674,0.14971004
312679,0.11046684
402886,0.040278994
435289,0.02560932
178264,0.05905782
130666,0.06220131
450725,0.038336
254767,0.09185403
238169,0.06504078
178695,0.021187555
268194,0.29265422
417601,0.05207997
201087,0.25152606
259470,0.20742913
265836,0.01047289
393345,0.029710917
334747,0.12283793
396067,0.10604905
342057,0.09895107
423037,0.13295941
145797,0.048597563
294795,0.09453009
414690,0.22289547
449084,0.10688853
321546,0.036497965
382092,0.062940136
373010,0.0723627
378815,0.01828196
101989,0.24465436
332444,0.026643911
116917,0.020291766
295174,0.049295414
262376,0.022919316
409033,0.04194407
223033,0.2501374
248384,0.09401535
410834,0.11024391
337798,0.05602198
271822,0.09528863
211188,0.19731982
294235,0.01443002
390729,0.106126875
209354,0.10311348
315162,0.039183337
434233,0.028325116
317016,0.09704369
281146,0.029714845
146483,0.14893791
202652,0.067866266
276822,0.019051658
451506,0.064345285
346675,0.022839472
300715,0.034348074
244367,0.033056535
208812,0.11862238
145458,0.023641802
234846,0.07364751
303324,0.019001057
375915,0.12581265
235690,0.095140725
218041,0.08115829
441707,0.054988053
337650,0.021871364
336789,0.024546381
191595,0.032290127
151215,0.15260543
413183,0.06450113
412272,0.16779561
402770,0.036616698
426604,0.011677849
134604,0.030128548
215990,0.039029814
372862,0.066706434
392434,0.0784131
312887,0.063978955
176174,0.09866996
162642,0.021406768
377209,0.08406969
106493,0.0766664
238140,0.10580203
286180,0.08122487
425834,0.04761881
198553,0.10472868
118530,0.04386859
219658,0.016042307
362031,0.066099405
278573,0.07871397
296703,0.14982648
191417,0.51775444
193434,0.10150933
147857,0.057571463
306704,0.033004783
133649,0.027971111
231181,0.03862164
436978,0.034796286
181022,0.027380737
106588,0.11114411
327859,0.08000823
116965,0.06857714
217711,0.050976068
401611,0.12042721
135539,0.042730927
328366,0.42940214
185814,0.04088563
365878,0.020324485
430559,0.029434925
125345,0.05464999
419411,0.038940437
284374,0.11980374
261335,0.07922851
193773,0.35571188
250601,0.08346745
157512,0.03514205
387851,0.15229276
350844,0.021664098
433287,0.041844063
172277,0.07300857
255593,0.042585257
174855,0.034378503
396674,0.058354106
418162,0.043452654
156882,0.03824087
391163,0.043721933
447892,0.18020806
442605,0.03607254
242335,0.019468587
131571,0.16414548
428295,0.101002924
296197,0.034311127
170787,0.11512422
370070,0.09522908
192084,0.058124714
269413,0.051203877
180572,0.080777064
106265,0.12719598
262425,0.061303053
307316,0.08834279
167703,0.07084729
426353,0.031288214
362755,0.03698497
317167,0.03651629
358135,0.18284073
185715,0.03579584
429332,0.032489516
167744,0.19557242
215527,0.039572865
131223,0.016251696
397622,0.10267064
434627,0.028031962
228235,0.13077949
436703,0.02921636
126227,0.035092253
321839,0.117900506
302897,0.030136136
316429,0.05764084
422613,0.029903106
372123,0.056694347
360604,0.016373087
142957,0.1074559
418334,0.08223813
165592,0.029105851
265056,0.13507527
160417,0.07896368
347754,0.028334988
358872,0.053878758
378289,0.09141605
153557,0.12902276
211385,0.38637754
302808,0.0412711
166856,0.01710651
139384,0.043336235
287506,0.025456121
110542,0.017512962
312621,0.028556552
157649,0.08318542
365745,0.036089938
237751,0.030133195
358192,0.018812167
316604,0.09746986
223902,0.06883703
247884,0.1914305
154864,0.19075398
138291,0.024204722
169564,0.040042933
165744,0.09118586
140367,0.06145156
247343,0.08390611
433420,0.07467449
282374,0.066056706
379383,0.118057
107332,0.10835167
414601,0.067348234
310754,0.071679994
174164,0.11106817
261350,0.23231457
118777,0.13674271
388257,0.027671322
369742,0.05714789
329589,0.04345913
129511,0.025296574
184603,0.25173208
190524,0.021300018
281237,0.052977253
242056,0.029389622
234378,0.055364765
280639,0.11357904
132286,0.043382864
370306,0.17640431
354883,0.03332139
283009,0.0448279
244606,0.042468525
249733,0.052599642
308515,0.08273957
440908,0.074605785
277926,0.06941917
157741,0.020267246
143758,0.054254867
253087,0.17949104
419968,0.047783036
350672,0.042478323
261361,0.034610067
102902,0.056987107
395198,0.025123622
322638,0.17477106
209769,0.121251196
174084,0.23941578
448603,0.055221435
111202,0.15345348
199563,0.08899013
228460,0.065545626
208855,0.17401418
251935,0.020429865
299173,0.08629022
292820,0.07807198
286004,0.16343401
180738,0.0482795
426897,0.0912233
186849,0.06695864
242754,0.052358277
369034,0.075203344
431736,0.050562575
218238,0.094911575
303436,0.027900128
104631,0.16656066
177534,0.14902619
378794,0.021397596
288871,0.032530915
280159,0.23021017
349794,0.10804242
442798,0.015941227
382801,0.055193555
365841,0.02673305
224133,0.05529325
109183,0.06448969
122870,0.046513334
347569,0.0285772
311576,0.0674097
429722,0.26951054
316302,0.104546644
447619,0.025968898
282888,0.050242886
448671,0.028058268
349953,0.049231697
371781,0.08044333
190210,0.05778865
364046,0.08030653
182546,0.069498055
200569,0.044536836
353250,0.062242344
352905,0.061635535
252120,0.08689937
179094,0.11855703
253320,0.039561756
317371,0.07409973
202728,0.036560472
432210,0.06678681
432757,0.11181891
363540,0.17694806
437559,0.03370135
343326,0.24197929
327157,0.06065159
338776,0.029166814
290842,0.18265603
416684,0.08262335
289265,0.16389138
132715,0.03391795
365746,0.046443872
312349,0.14896183
366500,0.032815315
272693,0.056871165
170147,0.047453485
286487,0.04615171
273168,0.11102263
212469,0.040094074
198909,0.049133997
408362,0.053129513
292640,0.02525888
317373,0.078133754
220084,0.13398531
428985,0.12548134
199200,0.027313247
188373,0.05617206
252347,0.10017742
118184,0.078776024
422615,0.06560807
414783,0.03333859
149171,0.03184987
301878,0.039603222
176405,0.10205248
315973,0.03615787
206452,0.03782473
241290,0.028776014
327342,0.09207821
438812,0.0434346
188996,0.041014977
398392,0.07754963
178462,0.04079189
282796,0.045155674
295610,0.21175931
256890,0.06486554
297116,0.13358201
163498,0.10598791
178547,0.0507571
298421,0.17836317
428058,0.06952191
182938,0.034420967
392653,0.38259178
222758,0.025285238
192539,0.09093309
393230,0.12643787
200388,0.0878643
408923,0.032696743
124652,0.04571753
206741,0.027672425
426265,0.07951765
138592,0.024080673
270164,0.0093691
206629,0.057861146
455674,0.02830465
283194,0.040764473
246474,0.07357346
282280,0.087024055
121860,0.047249604
341987,0.037320934
258071,0.02341882
329238,0.1352227
129091,0.06680379
186042,0.03880276
342786,0.05740681
384228,0.047491338
217630,0.11910688
389642,0.040445715
307802,0.122279264
110155,0.046706017
217834,0.025878211
100088,0.075471275
394324,0.060550883
229629,0.042552236
246925,0.32403708
425003,0.06277612
172135,0.13539244
318547,0.045660377
146183,0.05012495
325725,0.06480786
319430,0.034895394
130468,0.110063784
347428,0.042687956
108786,0.113278426
436624,0.060985804
305765,0.019617153
114066,0.08275962
341014,0.10584916
209776,0.10718238
305535,0.04643726
280613,0.08520982
174306,0.049644113
437341,0.029649418
277134,0.07954501
135452,0.06422693
353584,0.16794792
202009,0.091975994
334312,0.043188084
107185,0.20823663
401578,0.018068401
303575,0.04146309
363325,0.20396173
302515,0.042773474
343538,0.028974438
222134,0.061677974
243561,0.04142613
387130,0.0541864
430645,0.038023338
139222,0.041882135
454330,0.02477724
378766,0.026755447
276630,0.067576624
408165,0.13894194
388002,0.073764056
362620,0.23465425
187613,0.02808736
129733,0.19824474
412508,0.0385637
149332,0.0746705
296367,0.04891396
107848,0.03605682
237889,0.08386351
104270,0.038409557
412296,0.03574577
440994,0.042429164
191787,0.049513355
170348,0.15514357
368714,0.03755547
292154,0.07521455
178911,0.04205167
442460,0.07830096
317124,0.16366538
220536,0.050390985
313873,0.064087026
175753,0.060125507
144242,0.1639112
443521,0.19696969
401235,0.052007854
233307,0.079768434
397774,0.062782206
219816,0.02518043
182140,0.12223448
169223,0.053119835
381511,0.013140433
245571,0.08927331
352973,0.022953782
370433,0.21150094
296434,0.07922175
347972,0.021964407
161498,0.068840474
143319,0.04272284
438914,0.029681385
433192,0.05724397
265171,0.036491226
317421,0.050137606
132297,0.060465388
211309,0.05132735
334850,0.021988923
177351,0.039303027
357179,0.029622609
346515,0.030139487
168098,0.020967161
147025,0.21532679
261445,0.011627272
233350,0.032826614
304706,0.07404006
428691,0.05267515
429317,0.03205094
349063,0.14776114
309765,0.038316384
328002,0.033392265
451272,0.019952072
116021,0.044113215
236364,0.06739583
426336,0.036190204
230981,0.09855435
216830,0.08226935
117313,0.009220947
418322,0.080205455
107025,0.027057456
254934,0.072617725
357721,0.057069752
334636,0.04180824
360380,0.10115037
204270,0.09830676
190597,0.086017326
113407,0.03859778
178748,0.03464272
300185,0.108462244
449610,0.11077133
112261,0.05585831
407461,0.06655753
416525,0.045426153
299424,0.09167746
432976,0.037754666
238031,0.048273135
216509,0.061969023
213040,0.06973955
413058,0.01432962
168854,0.18819785
327269,0.07890376
240396,0.09016108
186091,0.031929247
341513,0.017089834
428967,0.09992743
428856,0.025927374
174727,0.03756278
400562,0.04201442
398768,0.06631127
100643,0.018231794
361852,0.08430626
285369,0.01942002
275487,0.1658941
143436,0.021450378
148555,0.025509508
180592,0.0714448
428347,0.037965167
116858,0.10661507
412269,0.08451712
210636,0.14697942
440251,0.028177107
160565,0.041535683
303398,0.047376405
175335,0.02093323
241869,0.093436725
363239,0.068698354
357064,0.09413705
283051,0.17382203
425386,0.057587713
413956,0.067335494
332855,0.038208675
278641,0.0439764
111170,0.094095
309959,0.020216465
199784,0.10721351
125392,0.15581489
252001,0.18586357
454055,0.045531992
383978,0.049825788
187590,0.007939789
401765,0.076863974
117701,0.04498172
335023,0.0951624
128548,0.02440656
340786,0.05334499
116526,0.054837752
360726,0.0442296
336142,0.025621686
272777,0.06702973
204685,0.044643223
313205,0.1986216
144347,0.07379713
257208,0.1326437
142837,0.01455069
399479,0.036206674
179221,0.031135308
186622,0.03065281
165978,0.1528339
347466,0.08293788
189165,0.22824946
385007,0.03617227
219311,0.06515423
106303,0.05361204
343686,0.05782729
308093,0.06985863
278199,0.039792046
445787,0.022019086
315171,0.022642365
211582,0.06284949
334905,0.18304074
215126,0.050925802
341208,0.06447203
454367,0.050368946
126970,0.09712516
399207,0.12714772
174602,0.0287311
223528,0.08242878
249365,0.030487532
189858,0.045415226
436465,0.041347064
103937,0.1301096
365683,0.030597277
186583,0.023447268
158362,0.034307737
261819,0.10533909
404943,0.026007926
293924,0.07993394
255630,0.25159016
294025,0.15918414
350735,0.07789782
141691,0.049015846
328103,0.041225646
116344,0.141591
314261,0.16669935
250800,0.24814104
395311,0.021715082
173772,0.06865645
352296,0.024989462
328603,0.16615048
250222,0.086266145
373466,0.06801736
139886,0.06737541
397873,0.050320476
297460,0.038463768
294640,0.11026535
157476,0.03672538
242953,0.084090106
450504,0.07093061
274494,0.045084767
280247,0.034778193
355169,0.04902586
323690,0.03130173
268709,0.019973317
116786,0.15629789
175267,0.028459325
327100,0.027707703
379130,0.015109155
284271,0.06091016
387267,0.030897027
259671,0.10118336
437740,0.11359691
370174,0.08325694
347852,0.05182725
173838,0.045085102
451500,0.01823386
239692,0.021992277
384438,0.03116203
397748,0.04946559
112991,0.04163057
175013,0.054672066
436974,0.06573315
229513,0.048798747
293290,0.048830163
325951,0.17858873
365327,0.035497103
276599,0.01604026
415690,0.015191938
447703,0.12609853
315676,0.025943678
435319,0.07621002
287447,0.06447182
391271,0.16055903
427987,0.020931361
184259,0.05741824
262393,0.06823272
293023,0.035900056
339078,0.055504564
231145,0.0564563
214226,0.04423698
132310,0.038528357
373450,0.009648914
140625,0.094471395
440059,0.022697307
252506,0.035267927
381341,0.15483004
432512,0.07190722
256650,0.0878134
115283,0.19389938
390185,0.039453216
251576,0.03020369
203780,0.10951197
441059,0.1474462
327154,0.04262581
258647,0.033143092
117472,0.17139402
286739,0.26456806
378177,0.058418874
153439,0.08544314
291170,0.19419186
356982,0.04899095
363943,0.07973366
306776,0.08612141
113328,0.10644137
445587,0.07318712
404080,0.08792243
225575,0.07970792
194064,0.029278439
234831,0.023989446
162380,0.056144968
104280,0.22242956
197218,0.10331787
131685,0.030302905
366003,0.09035951
219307,0.08927405
190079,0.03987798
252743,0.052308407
180686,0.033728845
380919,0.045205627
350922,0.03600637
411134,0.03469658
223360,0.08855328
341834,0.020022862
381950,0.35200882
200184,0.35354587
239259,0.14479809
195994,0.029646488
134651,0.038337562
199445,0.023848629
368655,0.11610534
112219,0.11354259
448960,0.15320095
321281,0.044530787
281440,0.09207383
143677,0.017952595
219232,0.35010895
179815,0.02449555
162502,0.030595168
285454,0.034531824
163201,0.019544218
158573,0.050150167
125431,0.030677455
429523,0.045986142
394293,0.020017495
224378,0.15460703
189733,0.038125604
183963,0.20557536
385360,0.089304715
430865,0.11038306
406109,0.08830678
142247,0.10232247
357317,0.038989726
299585,0.15080638
381896,0.1540897
386870,0.039732866
135155,0.026263846
436793,0.08293046
312892,0.07466861
136554,0.05701815
165636,0.036831997
215982,0.063214436
230785,0.09473062
246408,0.15068087
239723,0.060288116
424715,0.38182575
398419,0.09161464
134529,0.12950084
314384,0.14215064
311362,0.12835293
195730,0.19326384
396390,0.084483124
334246,0.11658996
260789,0.0653182
161573,0.08203911
231608,0.18695241
301509,0.05185584
366255,0.041164417
116159,0.07686105
246086,0.04454068
317620,0.07925715
201302,0.0954128
432910,0.10248878
318979,0.06049952
272519,0.040821277
437928,0.013662617
423354,0.027434096
129645,0.030783182
211850,0.12826152
407429,0.02665633
124653,0.121035606
152288,0.12763424
104021,0.02241264
227784,0.07083354
348605,0.11929697
438632,0.06362474
171203,0.026961835
293017,0.038475372
415684,0.02383124
250755,0.26181537
276887,0.040029187
140420,0.046365216
157953,0.07906594
450631,0.0380762
256218,0.06375019
144796,0.031163909
140686,0.25133073
422726,0.07699207
314768,0.12759718
382913,0.0708371
244980,0.07312194
121260,0.040925547
246788,0.0595616
236085,0.09512884
367291,0.079066806
145072,0.06969209
255744,0.0676472
429490,0.03829853
177119,0.045002975
354269,0.023471579
402170,0.11485897
210494,0.028106822
208141,0.043659654
305195,0.076742314
158129,0.02624278
157444,0.18255755
408336,0.020417197
176527,0.11676674
395035,0.024500586
134111,0.08465395
111690,0.052093893
182267,0.08815311
382706,0.05156614
107180,0.21703982
356987,0.03321817
267329,0.012868102
298454,0.040152077
281369,0.058274884
391721,0.037155177
366991,0.10218793
259792,0.07266535
161270,0.037886873
288587,0.18351516
436461,0.032094054
209008,0.102591045
364824,0.0713265
362603,0.112337746
341789,0.056812942
106978,0.03515251
251188,0.28255507
337245,0.18284212
224618,0.022898065
427372,0.24838014
226135,0.17355314
161539,0.01078031
255512,0.038983688
139521,0.13776968
328499,0.03528684
234237,0.1145905
160720,0.047870472
302629,0.07096162
247662,0.16965835
314090,0.10309101
334008,0.24351357
211013,0.038393386
428274,0.12688951
314134,0.030809881
136127,0.06346113
321418,0.10472206
370425,0.048542514
220002,0.054586563
122596,0.056348298
173161,0.1242202
253968,0.011600466
230718,0.040237658
400147,0.035754506
438782,0.0598424
273050,0.031421058
135726,0.2095288
293619,0.03773878
305681,0.1400092
349001,0.102215014
201230,0.04395795
388035,0.043732703
312171,0.050829437
267676,0.075018324
119841,0.04087501
126741,0.05124442
452176,0.026148295
203633,0.08371456
421935,0.29153365
243162,0.088994816
231081,0.12965944
179300,0.07100422
389588,0.08539985
413843,0.124703296
264351,0.38659838
158309,0.10625539
346345,0.03917595
193320,0.083770595
305173,0.09622427
303174,0.041103818
281555,0.057713624
175198,0.04002076
420678,0.09628425
129542,0.10761237
373582,0.012437489
364550,0.051039983
221757,0.021105455
316342,0.03998961
280338,0.07027092
224014,0.11571509
218624,0.04610965
209054,0.023728592
331344,0.04621922
268150,0.038851548
452289,0.037393674
128608,0.15217178
326566,0.060333896
226442,0.012318283
207111,0.09329118
260614,0.12719843
102249,0.11205959
452698,0.08625321
202624,0.09195872
442578,0.02179138
147029,0.1293483
409686,0.031928804
410478,0.019746965
313875,0.051589817
305917,0.056486946
371475,0.055268187
361386,0.06957762
421906,0.07621776
370340,0.17594506
443447,0.25636652
162996,0.1304728
455764,0.061982453
441966,0.16540332
400541,0.045374118
338944,0.23829323
188693,0.05037441
402818,0.055981986
116020,0.12635608
423788,0.14151713
196344,0.035317335
205122,0.03678682
384499,0.09321344
407575,0.111615136
387825,0.017712398
265007,0.045613814
285984,0.015386407
401746,0.05580362
420750,0.11205853
262223,0.039557867
129048,0.05225392
378893,0.059290648
309424,0.098779395
413781,0.048804503
437741,0.045002125
152303,0.032899346
210355,0.07870712
178397,0.17011538
373201,0.025855493
181607,0.029971994
235022,0.068321295
408083,0.089290544
245773,0.12797825
235886,0.036440082
174414,0.039999936
229328,0.060740218
263035,0.042692818
334289,0.10759851
301995,0.009546591
143751,0.040417105
340279,0.10275904
187961,0.029567836
328989,0.040329665
412303,0.27504283
373557,0.09139652
136710,0.04315249
319864,0.05119726
359346,0.021474725
343210,0.10712725
392001,0.114451274
224102,0.075292066
230366,0.103435755
453096,0.03441331
283639,0.051122665
175032,0.040085796
348316,0.040406175
181435,0.10868342
357447,0.03147275
262155,0.046219055
220204,0.1434387
452030,0.13285354
367970,0.02239926
160404,0.0539069
393883,0.13613275
451444,0.096440494
112520,0.07091468
135735,0.052348863
411949,0.053167343
328871,0.11825926
205522,0.082009956
161966,0.013091431
184942,0.03476375
375141,0.15531264
207996,0.09235782
367977,0.02819504
147837,0.044977084
226208,0.1446552
302444,0.029990006
275771,0.18244654
208016,0.031325813
404762,0.05929627
138165,0.08779285
189996,0.052333537
232467,0.035090487
444467,0.0641763
368982,0.051014364
380239,0.05255515
114062,0.12763353
269386,0.035455253
107267,0.03316201
136284,0.023397163
264108,0.047423426
140890,0.19001207
261390,0.060455207
379428,0.056379247
269475,0.058681186
431422,0.06501632
164127,0.14578651
279460,0.08895806
271129,0.17578334
165626,0.11337934
393659,0.17465518
359969,0.047130506
404202,0.14570741
125497,0.06224232
298660,0.18248874
364562,0.03666097
390448,0.024461197
141086,0.047193527
359524,0.046125636
259345,0.09727448
349824,0.2345172
383467,0.11728358
270534,0.1163651
296713,0.025554977
201228,0.035206884
431371,0.06898314
347418,0.040348437
416406,0.030754527
451116,0.17855714
374984,0.018331716
373178,0.23022376
411735,0.12361304
190839,0.10231307
170909,0.18795115
373131,0.09203477
389782,0.031465925
106801,0.041223478
232785,0.082122386
413620,0.037195116
157941,0.120794445
280395,0.035320025
367412,0.10050579
240239,0.16175565
193465,0.060174476
322149,0.036178164
220059,0.0233514
113089,0.037969764
325383,0.03695277
362526,0.3005945
435896,0.04713813
135996,0.10922752
256996,0.032009855
191899,0.11979578
140449,0.07913537
396658,0.054355416
359869,0.025244713
424338,0.329607
181673,0.0312282
393622,0.08747154
337822,0.07294581
416140,0.022261659
286129,0.07833507
378463,0.07075374
156455,0.023204884
362762,0.035531927
268266,0.18065178
445272,0.04845929
331482,0.041137896
169225,0.03852272
427734,0.08456074
253687,0.022290317
333217,0.060374968
376725,0.030240824
377940,0.081562765
227599,0.06965316
456103,0.14765139
146260,0.02312806
433603,0.0412588
302674,0.15132843
297321,0.05036376
242434,0.033011276
273922,0.05017099
279093,0.04851024
188529,0.10362603
317252,0.13592426
357101,0.076847166
262336,0.06047723
424128,0.042790912
412852,0.07186167
224878,0.45583472
285404,0.02948947
392860,0.045483608
151869,0.1378025
342949,0.10555053
309348,0.029895557
125217,0.02147922
110499,0.11825039
247172,0.042764682
398626,0.14813921
269335,0.041888334
219286,0.05882481
259520,0.02399518
312218,0.05628358
251703,0.0675699
140900,0.10979331
170373,0.00959254
385176,0.035238944
362931,0.03765524
455029,0.05351903
167425,0.06675109
153211,0.07707069
146580,0.022751627
377346,0.08179949
167969,0.043601237
101826,0.156375
452835,0.08726388
181741,0.07662504
152402,0.03612317
290022,0.22221804
151166,0.08646222
402840,0.017877173
360897,0.032349594
326525,0.07031633
288800,0.050497808
376762,0.12620267
432579,0.049827263
277461,0.14197122
241697,0.066643804
209531,0.062249936
204351,0.017205479
294438,0.043627508
415864,0.020901164
348287,0.086701974
307552,0.08515505
303688,0.1273204
311196,0.06621761
133605,0.19167982
360265,0.027484434
267763,0.17494446
276136,0.044851344
159287,0.053456325
410677,0.05665941
103912,0.09905281
454268,0.024406014
454858,0.08115313
310672,0.06351036
108369,0.015322836
142647,0.07395955
234181,0.036335055
210823,0.20388308
129054,0.062287252
130188,0.04830579
183706,0.11582079
430259,0.087869726
191872,0.05351285
226801,0.07305316
206547,0.0071685184
314712,0.021323966
332000,0.049783036
136344,0.34232298
327385,0.17308074
289406,0.053926505
167274,0.039202712
251648,0.033749305
389518,0.08749222
187650,0.0056295525
241538,0.061913136
158975,0.028474735
391736,0.051264983
385966,0.036186673
193950,0.03718495
420910,0.061872527
430915,0.011945572
351990,0.03526361
267717,0.06967401
318890,0.091736436
433039,0.069830075
273777,0.061198395
417366,0.061522227
157746,0.043534275
296331,0.05529451
200817,0.15065768
367592,0.050039146
284470,0.13634239
110617,0.10843841
335796,0.18701807
405400,0.040394347
201983,0.017062446
230771,0.09095428
353229,0.0670727
129745,0.18874988
204309,0.18577617
318400,0.046487875
208254,0.08614639
330426,0.017470898
314170,0.075670525
111785,0.18256068
149168,0.11095379
181426,0.073988855
374147,0.06500627
420751,0.15755318
431400,0.08537635
301434,0.018113162
291820,0.01242938
236072,0.32248488
415634,0.13537809
215097,0.18765181
421566,0.03935512
141285,0.18991369
305154,0.18850173
407227,0.041926127
194047,0.06327184
432891,0.06030326
258999,0.019649303
369123,0.12208598
434474,0.13515148
416898,0.07723682
411545,0.2127509
374828,0.08222015
210569,0.09098431
154583,0.058366343
450226,0.06577478
336998,0.120847195
322496,0.20656247
413062,0.027249927
327577,0.07745503
267467,0.03890838
377382,0.027767856
227981,0.027391596
384810,0.20629674
253876,0.06792531
173775,0.021619307
304183,0.028420899
381254,0.090665445
301254,0.09295865
156537,0.23109037
375799,0.044982806
331287,0.061244648
401618,0.06613905
121313,0.046094783
122053,0.080199935
449345,0.07027571
408821,0.26420173
182101,0.06388944
199896,0.103554584
145918,0.1702897
395720,0.17036687
216070,0.015179816
236043,0.027878726
242565,0.08167981
392903,0.064853474
129668,0.045013823
160882,0.21324825
137199,0.030686704
347889,0.017623475
206811,0.020005513
152895,0.03524658
200394,0.34161788
155247,0.04866048
136039,0.04655736
220920,0.09636216
124671,0.09285236
374767,0.15430032
293724,0.049362477
400487,0.03900592
246976,0.044816803
438213,0.052263558
224816,0.02311942
439915,0.1639312
261771,0.14246838
278609,0.04221011
140868,0.13801266
432387,0.083815604
403574,0.0954809
281426,0.16562591
228151,0.023204543
395532,0.124546275
288655,0.04896807
184339,0.016882023
159346,0.02562723
189442,0.01822804
423626,0.07190283
224431,0.07045803
320692,0.07393191
300649,0.09984162
200656,0.04506218
436718,0.048024714
436833,0.057682518
294179,0.04352421
193601,0.17494798
119680,0.059936848
115875,0.031158892
428530,0.059787914
139664,0.12243433
306581,0.020058073
436332,0.020603137
288347,0.05614202
216098,0.050519925
206121,0.15184595
182606,0.038123436
347025,0.046331156
219165,0.16830897
402749,0.075668894
145977,0.1436593
332329,0.07703406
343179,0.042691816
348399,0.015286122
148546,0.16217864
440064,0.20490123
340541,0.14776368
103695,0.23274752
136857,0.040550984
253046,0.15822807
422330,0.1316226
126790,0.019061966
118437,0.152235
168577,0.0491965
322622,0.059331357
206580,0.0850326
329069,0.13119747
254336,0.13440731
196022,0.10934983
263659,0.12992303
330275,0.031862266
379308,0.35797974
188533,0.040446937
126109,0.05836418
422971,0.03001759
287334,0.042708773
277056,0.024545956
226378,0.015450978
287826,0.050531417
340449,0.039444327
430811,0.021613402
338468,0.16199711
273797,0.10113719
119087,0.03511708
333250,0.030136503
302245,0.044439945
